13.35 0.0021014 70
13.375 0.0021176 70
13.4 0.002134 70
13.425 0.0021505 70
13.45 0.0021671 70
13.475 0.0021838 70
13.5 0.0022007 70
13.525 0.0022177 70
13.55 0.0022348 70
13.575 0.0022521 70
13.6 0.0022695 70
13.625 0.0022871 70
13.65 0.0023048 70
13.675 0.0023226 70
13.7 0.0023406 70
13.725 0.0023587 70
13.75 0.002377 70
13.775 0.0023954 70
13.8 0.002414 70
13.825 0.0024327 70
13.85 0.0024516 70
13.875 0.0024706 70
13.9 0.0024897 70
13.925 0.0025091 70
13.95 0.0025285 70
13.975 0.0025482 70
14 0.002568 70
14.025 0.0025879 70
14.05 0.002608 70
14.075 0.0026283 70
14.1 0.0026487 70
14.125 0.0026693 70
14.15 0.0026901 70
14.175 0.002711 70
14.2 0.0027321 70
14.225 0.0027533 70
14.25 0.0027748 70
14.275 0.0027964 70
14.3 0.0028181 70
14.325 0.0028401 70
14.35 0.0028622 70
14.375 0.0028845 70
14.4 0.002907 70
14.425 0.0029297 70
14.45 0.0029525 70
14.475 0.0029755 70
14.5 0.0029988 70
14.525 0.0030222 70
14.55 0.0030457 70
14.575 0.0030695 70
14.6 0.0030935 70
14.625 0.0031177 70
14.65 0.003142 70
14.675 0.0031666 70
14.7 0.0031913 70
14.725 0.0032163 70
14.75 0.0032414 70
14.775 0.0032667 70
14.8 0.0032923 70
14.825 0.0033181 70
14.85 0.003344 70
14.875 0.0033702 70
14.9 0.0033966 70
14.925 0.0034232 70
14.95 0.00345 70
14.975 0.003477 70
15 0.0035042 70
15.025 0.0035317 70
15.05 0.0035594 70
15.075 0.0035873 70
15.1 0.0036154 70
15.125 0.0036438 70
15.15 0.0036724 70
15.175 0.0037012 70
15.2 0.0037302 70
15.225 0.0037595 70
15.25 0.003789 70
15.275 0.0038188 70
15.3 0.0038488 70
15.325 0.003879 70
15.35 0.0039095 70
15.375 0.0039402 70
15.4 0.0039712 70
15.425 0.0040024 70
15.45 0.0040339 70
15.475 0.0040656 70
15.5 0.0040976 70
15.525 0.0041298 70
15.55 0.0041623 70
15.575 0.004195 70
15.6 0.0042281 70
15.625 0.0042614 70
15.65 0.0042949 70
15.675 0.0043287 70
15.7 0.0043628 70
15.725 0.0043972 70
15.75 0.0044319 70
15.775 0.0044668 70
15.8 0.004502 70
15.825 0.0045375 70
15.85 0.0045733 70
15.875 0.0046094 70
15.9 0.0046457 70
15.925 0.0046824 70
15.95 0.0047194 70
15.975 0.0047566 70
16 0.0047942 70
16.025 0.004832 70
16.05 0.0048702 70
16.075 0.0049087 70
16.1 0.0049474 70
16.125 0.0049865 70
16.15 0.0050259 70
16.175 0.0050657 70
16.2 0.0051057 70
16.225 0.0051461 70
16.25 0.0051868 70
16.275 0.0052278 70
16.3 0.0052692 70
16.325 0.0053109 70
16.35 0.0053529 70
16.375 0.0053953 70
16.4 0.005438 70
16.425 0.005481 70
16.45 0.0055244 70
16.475 0.0055682 70
16.5 0.0056123 70
16.525 0.0056568 70
16.55 0.0057016 70
16.575 0.0057468 70
16.6 0.0057924 70
16.625 0.0058383 70
16.65 0.0058846 70
